,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,Time,URL,Title,Location,Committee,Date Scraped,witnesses,transcripts,witness_transcripts,video_url,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1
88,88,88,88,88,88,88,88,88,88,88,88,05/26/16,10:00AM,https://www.agriculture.senate.gov/hearings/a-review-of-the-us-livestock-and-poultry-sectors-marketplace-opportunities-and-challenges,A Review of the U.S. Livestock and Poultry Sectors: Marketplace Opportunities and Challenges,216 Hart Senate Office Building ,Agriculture,2022-03-16,"['Tracy Brunner', 'Ronald Truex', 'Howard Hill', 'Joe Goggins', 'John Zimmerman']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Brunner1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Truex2.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Hill3.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Goggins1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Zimmerman1.pdf']","[('Tracy Brunner', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Brunner1.pdf'), ('Ronald Truex', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Truex2.pdf'), ('Howard Hill', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Hill3.pdf'), ('Joe Goggins', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Goggins1.pdf'), ('John Zimmerman', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Zimmerman1.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=B34B8686-5056-A066-60AB-BAC38711E7F9,88.0,88.0,88.0,88.0
89,89,89,89,89,89,89,89,89,89,89,89,05/19/16,10:15AM,https://www.agriculture.senate.gov/hearings/the-farm-credit-system-oversight-and-outlook-of-the-current-economic-climate,The Farm Credit System: Oversight and Outlook of the Current Economic Climate,328A Russell Senate Office Building ,Agriculture,2022-03-16,"['Ken Spearman', 'Dallas Tonsager', 'Jeffrey Hall', 'Verlin (Gus) J. Barker', 'Doug Stark', 'Jed Welder', 'Leonard Wolfe']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Spearman1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Tonsager2.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Hall2.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Barker.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Stark.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Welder.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Wolfe.pdf']","[('Ken Spearman', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Spearman1.pdf'), ('Dallas Tonsager', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Tonsager2.pdf'), ('Jeffrey Hall', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Hall2.pdf'), ('Verlin (Gus) J. Barker', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Barker.pdf'), ('Doug Stark', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Stark.pdf'), ('Jed Welder', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Welder.pdf'), ('Leonard Wolfe', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Wolfe.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=789035BD-5056-A066-60D5-A7143FA1A3D1,89.0,89.0,89.0,89.0
90,90,90,90,90,90,90,90,90,90,90,90,04/14/16,09:30AM,https://www.agriculture.senate.gov/hearings/business-meeting-april-14-2016,Business Meeting,328A Russell Senate Office Building ,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=722EB336-5056-A066-6014-29F585BC3FAF,90.0,90.0,90.0,90.0
91,91,91,91,91,91,91,91,91,91,91,91,04/06/16,10:00AM,https://www.agriculture.senate.gov/hearings/usda-rural-development-programs-and-their-economic-impact-across-america,USDA Rural Development Programs and their Economic Impact Across America,328A Russell Senate Office Building ,Agriculture,2022-03-16,"['Lisa Mensah', 'Craig Hill', 'Monte Shaw', 'Cris Somerville']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Mensah1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Hill1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Shaw.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Cris.pdf']","[('Lisa Mensah', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Mensah1.pdf'), ('Craig Hill', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Hill1.pdf'), ('Monte Shaw', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Shaw.pdf'), ('Cris Somerville', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Cris.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=9C77ABC8-5056-A066-609D-C3A337558084,91.0,91.0,91.0,91.0
92,92,92,92,92,92,92,92,92,92,92,92,03/01/16,10:00AM,https://www.agriculture.senate.gov/hearings/business-meeting-march-01-2016,Business Meeting,328A Russell Senate Office Building ,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=D2F1FB2F-5056-A066-609B-D34038DC3F87,92.0,92.0,92.0,92.0
93,93,93,93,93,93,93,93,93,93,93,93,01/20/16,10:00AM,https://www.agriculture.senate.gov/hearings/committee-print-january-20-2016,Business Meeting,328A Russell Senate Office Building  ,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=55FB088E-5056-A066-6080-90E0817716E5,93.0,93.0,93.0,93.0
94,94,94,94,94,94,94,94,94,94,94,94,12/02/15,10:00AM,https://www.agriculture.senate.gov/hearings/agricultures-role-in-combating-global-hunger-,Agriculture’s Role in Combating Global Hunger ,328A Russell Senate Office Building  ,Agriculture,2022-03-16,"['Krysta Harden', 'Wade Ellis', 'Richard Leach', 'Arlene Mitchell']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Harden1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Ellis.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Leach.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Mitchell.pdf']","[('Krysta Harden', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Harden1.pdf'), ('Wade Ellis', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Ellis.pdf'), ('Richard Leach', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Leach.pdf'), ('Arlene Mitchell', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Mitchell.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=E907D31F-5056-A055-6473-54E4C61800E7,94.0,94.0,94.0,94.0
95,95,95,95,95,95,95,95,95,95,95,95,11/05/15,10:00AM,https://www.agriculture.senate.gov/hearings/wildfire-stakeholder-perspectives-on-budgetary-impacts-and-threats-to-natural-resources-on-federal-state-and-private-lands,"Wildfire: Stakeholder Perspectives on Budgetary Impacts and Threats to Natural Resources on Federal, State and Private Lands",328A Russell Senate Office Building ,Agriculture,2022-03-16,"['Dan Dessecker', 'William R. Dougan', 'Ken Stewart', 'Chris Treese', 'Chris Wood']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Dessecker.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Dougan.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Stewart1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Treese_REVISED.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Wood.pdf']","[('Dan Dessecker', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Dessecker.pdf'), ('William R. Dougan', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Dougan.pdf'), ('Ken Stewart', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Stewart1.pdf'), ('Chris Treese', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Treese_REVISED.pdf'), ('Chris Wood', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Wood.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=A46DF875-5056-A055-64FC-BD86D5FD6D07,95.0,95.0,95.0,95.0
96,96,96,96,96,96,96,96,96,96,96,96,10/21/15,10:00AM,https://www.agriculture.senate.gov/hearings/agriculture-biotechnology-a-look-at-federal-regulation-and-stakeholder-perspectives,Agriculture Biotechnology: A Look at Federal Regulation and Stakeholder Perspectives,106 Dirksen Senate Office Building ,Agriculture,2022-03-16,"['Michael Gregoire', 'William Jordan', 'Susan Mayne', 'Joanna Lidback', 'Daryl E. Thomas', 'Gary Hirshberg', 'Gregory Jaffe', 'Ronald E. Kleinman']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Gregoire2.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Jordan.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Mayne.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony%20_%20Lidback.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Thomas.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Hirshberg.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Jaffe.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Kleinman.pdf']","[('Michael Gregoire', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Gregoire2.pdf'), ('William Jordan', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Jordan.pdf'), ('Susan Mayne', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Mayne.pdf'), ('Joanna Lidback', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony%20_%20Lidback.pdf'), ('Daryl E. Thomas', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Thomas.pdf'), ('Gary Hirshberg', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Hirshberg.pdf'), ('Gregory Jaffe', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Jaffe.pdf'), ('Ronald E. Kleinman', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Kleinman.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=74793E67-5056-A055-64AF-0E55900753B4,96.0,96.0,96.0,96.0
97,97,97,97,97,97,97,97,97,97,97,97,09/17/15,10:00AM,https://www.agriculture.senate.gov/hearings/business-meeting-september-17-2015,Business Meeting,328A Russell Senate Office Building ,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=2D33B490-5056-A055-642C-DFAA6B5D3F48,97.0,97.0,97.0,97.0
98,98,98,98,98,98,98,98,98,98,98,98,07/16/15,10:00AM,https://www.agriculture.senate.gov/hearings/legislative-hearing-to-review-pending-forest-service-and-forestry-related-bills,Legislative Hearing to Review Pending Forest Service and Forestry Related Bills,328A Russell Senate Office Building ,Agriculture,2022-03-16,['Robert Bonnie'],['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Bonnie.pdf'],"[('Robert Bonnie', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Bonnie.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=8EEBA753-5056-A055-6444-4D1141532DEA,98.0,98.0,98.0,98.0
99,99,99,99,99,99,99,99,99,99,99,99,07/07/15,03:00PM,https://www.agriculture.senate.gov/hearings/highly-pathogenic-avian-influenza-the-impact-on-the-us-poultry-sector-and-protecting-us-poultry-flocks,Highly Pathogenic Avian Influenza: The Impact on the U.S. Poultry Sector and Protecting U.S. Poultry Flocks,328A Russell Senate Office Building ,Agriculture,2022-03-16,"['John Clifford', 'David Swayne', 'James R. Dean', 'Ken Klippen', 'Brad R. Moline', 'Rob Knecht', 'Thomas Elam']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Clifford.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Swayne.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Dean.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Klippen.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Moline.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Knecht.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Elam1.pdf']","[('John Clifford', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Clifford.pdf'), ('David Swayne', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Swayne.pdf'), ('James R. Dean', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Dean.pdf'), ('Ken Klippen', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Klippen.pdf'), ('Brad R. Moline', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Moline.pdf'), ('Rob Knecht', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Knecht.pdf'), ('Thomas Elam', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Elam1.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=E1CCBB09-5056-A032-5233-DB9A50B75B63,99.0,99.0,99.0,99.0
100,100,100,100,100,100,100,100,100,100,100,100,06/25/15,10:00AM,https://www.agriculture.senate.gov/hearings/country-of-origin-labeling-and-trade-retaliation-whats-at-stake-for-americas-farmers-ranchers-businesses-and-consumers,"Country of Origin Labeling and Trade Retaliation: What’s at stake for America’s Farmers, Ranchers, Businesses, and Consumers","G50, Dirksen Senate Office Building ",Agriculture,2022-03-16,"['Barry Carpenter', 'Craig Hill', 'Leo McDonnell', 'Jaret Moyer', 'Jim Trezise', 'Chris Cuddy']","['', '', '', '', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Trezise.pdf', '']","[('Barry Carpenter', ''), ('Craig Hill', ''), ('Leo McDonnell', ''), ('Jaret Moyer', ''), ('Jim Trezise', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Trezise.pdf'), ('Chris Cuddy', '')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=1E1E69D7-5056-A032-5229-EFF9D5501794,100.0,100.0,100.0,100.0
101,101,101,101,101,101,101,101,101,101,101,101,06/04/15,11:00AM,https://www.agriculture.senate.gov/hearings/business-meeting-june-4-2015,Business Meeting,"S-240, Capitol ",Agriculture,2022-03-16,[],[],[],,101.0,101.0,101.0,101.0
102,102,102,102,102,102,102,102,102,102,102,102,05/21/15,09:45AM,https://www.agriculture.senate.gov/hearings/business-meeting-may-21-2015,Business Meeting,328A Russell Senate Office Building ,Agriculture,2022-03-16,['Jeffrey Prieto'],['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Prieto.pdf'],"[('Jeffrey Prieto', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Prieto.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=15EC948D-5056-A032-5229-A2F9141E1735,102.0,102.0,102.0,102.0
103,103,103,103,103,103,103,103,103,103,103,103,05/14/15,10:00AM,https://www.agriculture.senate.gov/hearings/regulatory-issues-impacting-end-users-and-market-liquidity,Regulatory Issues Impacting End-Users and Market Liquidity,106 Dirksen Senate Office Building ,Agriculture,2022-03-16,"['Timothy Massad', 'Terrence A. Duffy', 'Bruce Barber', 'Jeffrey L. Walker', 'Michael Bopp', 'Sean O. Cota']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Massad2.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Duffy5.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Barber.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Walker.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Bopp.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Cota.pdf']","[('Timothy Massad', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Massad2.pdf'), ('Terrence A. Duffy', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Duffy5.pdf'), ('Bruce Barber', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Barber.pdf'), ('Jeffrey L. Walker', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Walker.pdf'), ('Michael Bopp', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Bopp.pdf'), ('Sean O. Cota', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Cota.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=A0169002-5056-A032-5208-F5CA2CF2A46E,103.0,103.0,103.0,103.0
104,104,104,104,104,104,104,104,104,104,104,104,05/07/15,10:00AM,https://www.agriculture.senate.gov/hearings/a-review-of-child-nutrition-programs,A Review of Child Nutrition Programs,216 Hart Senate Office Building ,Agriculture,2022-03-16,"['Stephen M. Lord', 'Zoe Neuberger', 'Brian Riendeau', 'Richard Goff', 'Cindy Jones', 'Sandra G. Hassink']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Lord.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Neuberger.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Riendeau.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Goff.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Jones1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Hassink.pdf']","[('Stephen M. Lord', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Lord.pdf'), ('Zoe Neuberger', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Neuberger.pdf'), ('Brian Riendeau', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Riendeau.pdf'), ('Richard Goff', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Goff.pdf'), ('Cindy Jones', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Jones1.pdf'), ('Sandra G. Hassink', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Hassink.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=43FC8DE3-5056-A032-52DD-D62623E2CA2D,104.0,104.0,104.0,104.0
105,105,105,105,105,105,105,105,105,105,105,105,05/05/15,02:30PM,https://www.agriculture.senate.gov/hearings/review-of-the-us-grain-standards-act,Review of the U.S. Grain Standards Act,328A Russell Senate Office Building  ,Agriculture,2022-03-16,"['Bill Gordon', 'David Ayers', 'Tim Paurus', 'Steve Campbell']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Gordon1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Ayers.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Paurus.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Campbell.pdf']","[('Bill Gordon', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Gordon1.pdf'), ('David Ayers', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Ayers.pdf'), ('Tim Paurus', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Paurus.pdf'), ('Steve Campbell', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Campbell.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=0223AC4D-5056-A032-527A-EECE79F65D4C,105.0,105.0,105.0,105.0
106,106,106,106,106,106,106,106,106,106,106,106,04/30/15,10:45AM,https://www.agriculture.senate.gov/hearings/press-conference-introduction-of-the-federal-water-quality-protection-act,Press Conference: Introduction of the Federal Water Quality Protection Act,,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=6A5F7236-5056-A032-5216-5BE20E736771,106.0,106.0,106.0,106.0
107,107,107,107,107,107,107,107,107,107,107,107,04/21/15,10:00AM,https://www.agriculture.senate.gov/hearings/opportunities-and-challenges-for-agriculture-trade-with-cuba,Opportunities and Challenges for Agriculture Trade with Cuba,328A Russell Senate Office Building ,Agriculture,2022-03-16,[],[],[],,107.0,107.0,107.0,107.0
108,108,108,108,108,108,108,108,108,108,108,108,03/24/15,10:00AM,https://www.agriculture.senate.gov/hearings/waters-of-the-united-states-stakeholder-perspectives-on-the-impacts-of-epas-proposed-rule,Waters of the United States: Stakeholder Perspectives on the Impacts of EPA’s Proposed Rule,106 Dirksen Senate Office Building ,Agriculture,2022-03-16,"['Leslie Rutledge', 'Donald van der Vaart', 'Susan Metzger', 'Josh Baldi', 'Lynn M. Padgett', 'Furman Brodie', 'Jason Kinley', 'Robert ""Mac"" N. McLennan', 'Jeff Metz', 'Kent Peppler']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Rutledge2.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_van%20der%20Vaart.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Metzger.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Baldi.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Padgett.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Brodie.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Kinley_UPDATED.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_McLennan.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Metz.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Peppler.pdf']","[('Leslie Rutledge', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Rutledge2.pdf'), ('Donald van der Vaart', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_van%20der%20Vaart.pdf'), ('Susan Metzger', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Metzger.pdf'), ('Josh Baldi', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Baldi.pdf'), ('Lynn M. Padgett', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Padgett.pdf'), ('Furman Brodie', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Brodie.pdf'), ('Jason Kinley', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Kinley_UPDATED.pdf'), ('Robert ""Mac"" N. McLennan', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_McLennan.pdf'), ('Jeff Metz', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Metz.pdf'), ('Kent Peppler', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Peppler.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=62E22319-5056-A032-52C9-8978632B74AB,108.0,108.0,108.0,108.0
