,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,index,collection,packageId,granuleId,detailsLink,pdfLink,htmlLink,xmlLink,otherLink1,otherLink2,teaser,historical,publishdate
11922,07/22/09,02:30PM,https://www.judiciary.senate.gov/meetings/metal-theft-public-hazard-law-enforcement-challenge,"Metal Theft: Public Hazard, Law Enforcement Challenge",,Judiciary,2021-09-07,,272.0,Congressional Hearings,CHRG-111shrg54558,CHRG-111shrg54558,https://www.govinfo.gov/app/details/CHRG-111shrg54558/CHRG-111shrg54558,https://www.govinfo.gov/content/pkg/CHRG-111shrg54558/pdf/CHRG-111shrg54558.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg54558/html/CHRG-111shrg54558.htm,,,," UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION JULY 22, 2009 Serial No. J-111-38 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 54-558 PDF WASHINGTON : 2010 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) ...",,2009-07-22
11932,06/25/09,10:00AM,https://www.judiciary.senate.gov/meetings/the-matthew-shepard-hate-crimes-prevention-act-of-2009,The Matthew Shepard Hate Crimes Prevention Act of 2009,,Judiciary,2021-09-07,,328.0,Congressional Hearings,CHRG-111shrg56684,CHRG-111shrg56684,https://www.govinfo.gov/app/details/CHRG-111shrg56684/CHRG-111shrg56684,https://www.govinfo.gov/content/pkg/CHRG-111shrg56684/pdf/CHRG-111shrg56684.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg56684/html/CHRG-111shrg56684.htm,,,," ELEVENTH CONGRESS FRIST SESSION JUNE 25, 2009 Serial No. J-111-33 Printed for the use of the Committee on the Judiciary THE MATTHEW SHEPARD HATE CRIMES PREVENTION ACT OF 2009 S. Hrg. 111-464 THE MATTHEW SHEPARD HATE CRIMES PREVENTION ACT OF 2009 HEARING before the COMMITTEE ON THE JUDICIARY UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FRIST ...",,2009-06-25
11934,06/24/09,10:00AM,https://www.judiciary.senate.gov/meetings/nominations-2009-06-24,Nominations,,Judiciary,2021-09-07,,43.0,Congressional Hearings,CHRG-115shrg27684,CHRG-115shrg27684,https://www.govinfo.gov/app/details/CHRG-115shrg27684/CHRG-115shrg27684,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/pdf/CHRG-115shrg27684.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/html/CHRG-115shrg27684.htm,,,," SESSION ON EXAMINING THE NOMINATIONS OF MITCHELL ZAIS, OF SOUTH CAROLINA, TO BE DEPUTY SECRETARY, AND JAMES BLEW, OF CALIFORNIA, TO BE ASSISTANT SECRETARY FOR PLANNING, EVALUATION, AND POLICY DEVELOPMENT, BOTH OF THE DEPARTMENT OF EDUCATION, AND KATE S. O'SCANNLAIN, OF MARYLAND, TO BE SOLICITOR, AND PRESTON RUTLEDGE, OF THE DISTRICT OF COLUMBIA...",,2017-11-15
11942,06/18/09,10:00AM,https://www.judiciary.senate.gov/meetings/nominations-2009-06-18,Nominations,,Judiciary,2021-09-07,,43.0,Congressional Hearings,CHRG-115shrg27684,CHRG-115shrg27684,https://www.govinfo.gov/app/details/CHRG-115shrg27684/CHRG-115shrg27684,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/pdf/CHRG-115shrg27684.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/html/CHRG-115shrg27684.htm,,,," SESSION ON EXAMINING THE NOMINATIONS OF MITCHELL ZAIS, OF SOUTH CAROLINA, TO BE DEPUTY SECRETARY, AND JAMES BLEW, OF CALIFORNIA, TO BE ASSISTANT SECRETARY FOR PLANNING, EVALUATION, AND POLICY DEVELOPMENT, BOTH OF THE DEPARTMENT OF EDUCATION, AND KATE S. O'SCANNLAIN, OF MARYLAND, TO BE SOLICITOR, AND PRESTON RUTLEDGE, OF THE DISTRICT OF COLUMBIA...",,2017-11-15
11948,06/17/09,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-us-department-of-justice-2009-06-17,Oversight of the U.S. Department of Justice,,Judiciary,2021-09-07,,385.0,Congressional Hearings,CHRG-111shrg63323,CHRG-111shrg63323,https://www.govinfo.gov/app/details/CHRG-111shrg63323/CHRG-111shrg63323,https://www.govinfo.gov/content/pkg/CHRG-111shrg63323/pdf/CHRG-111shrg63323.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg63323/html/CHRG-111shrg63323.htm,,,," SECOND SESSION APRIL 14, 2010 Serial No. J-111-84 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 63-323 WASHINGTON : 2011 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; DC area (202) 512-1800 Fax: (202) 512-2104 ...",,2010-04-14
11958,06/16/09,02:30PM,https://www.judiciary.senate.gov/meetings/cell-phone-text-messaging-rate-increases-and-the-state-of-competition-in-the-wireless-market,Cell Phone Text Messaging Rate Increases and the State of Competition in the Wireless Market,,Judiciary,2021-09-07,,359.0,Congressional Hearings,CHRG-111shrg56833,CHRG-111shrg56833,https://www.govinfo.gov/app/details/CHRG-111shrg56833/CHRG-111shrg56833,https://www.govinfo.gov/content/pkg/CHRG-111shrg56833/pdf/CHRG-111shrg56833.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg56833/html/CHRG-111shrg56833.htm,,,,", COMPETITION POLICY AND CONSUMER RIGHTS of the COMMITTEE ON THE JUDICIARY UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION JUNE 16, 2009 Serial No. J-111-32 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 56-833 WASHINGTON : 2020 For sale by the Superintendent of Documents, U.S. Government ...",,2009-06-16
11959,06/11/09,03:00PM,https://www.judiciary.senate.gov/meetings/exploring-the-national-criminal-justice-commission-act-of-2009,Exploring the National Criminal Justice Commission Act of 2009,,Judiciary,2021-09-07,,366.0,Congressional Hearings,CHRG-111shrg56273,CHRG-111shrg56273,https://www.govinfo.gov/app/details/CHRG-111shrg56273/CHRG-111shrg56273,https://www.govinfo.gov/content/pkg/CHRG-111shrg56273/pdf/CHRG-111shrg56273.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg56273/html/CHRG-111shrg56273.htm,,,," THE JUDICIARY UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION JUNE 11, 2009 Serial No. J-111-31 Printed for the use of the Committee on the Judiciary [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PRINTING OFFICE 54-273 PDF WASHINGTON: 2010 For Sale by the Superintendent of Documents, U.S. Government Printing Office ...",,2009-06-11
11961,06/10/09,10:00AM,https://www.judiciary.senate.gov/meetings/the-continued-importance-of-the-violence-against-women-act,The Continued Importance of the Violence Against Women Act,,Judiciary,2021-09-07,,375.0,Congressional Hearings,CHRG-111shrg56212,CHRG-111shrg56212,https://www.govinfo.gov/app/details/CHRG-111shrg56212/CHRG-111shrg56212,https://www.govinfo.gov/content/pkg/CHRG-111shrg56212/pdf/CHRG-111shrg56212.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg56212/html/CHRG-111shrg56212.htm,,,," ELEVENTH CONGRESS FIRST SESSION JUNE 10, 2009 Serial No. J-111-29 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 56-212 WASHINGTON : 2009 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; DC area (202) 512-1800 Fax: (...",,2009-06-10
11964,06/03/09,10:00AM,https://www.judiciary.senate.gov/meetings/the-uniting-american-families-act-addressing-inequality-in-federal-immigration-law,The Uniting American Families Act: Addressing Inequality in Federal Immigration Law,,Judiciary,2021-09-07,,403.0,Congressional Hearings,CHRG-111shrg57633,CHRG-111shrg57633,https://www.govinfo.gov/app/details/CHRG-111shrg57633/CHRG-111shrg57633,https://www.govinfo.gov/content/pkg/CHRG-111shrg57633/pdf/CHRG-111shrg57633.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg57633/html/CHRG-111shrg57633.htm,,,," STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION JUNE 3, 2009 Serial No. J-111-27 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 57-633 PDF WASHINGTON : 2010 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; DC...",,2009-06-03
11966,05/20/09,02:30PM,https://www.judiciary.senate.gov/meetings/criminal-prosecution-as-a-deterrent-to-health-care-fraud,Criminal Prosecution as a Deterrent to Health Care Fraud,,Judiciary,2021-09-07,,430.0,Congressional Hearings,CHRG-111shrg55465,CHRG-111shrg55465,https://www.govinfo.gov/app/details/CHRG-111shrg55465/CHRG-111shrg55465,https://www.govinfo.gov/content/pkg/CHRG-111shrg55465/pdf/CHRG-111shrg55465.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg55465/html/CHRG-111shrg55465.htm,,,," UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION MAY 20, 2009 Serial No. J-111-26 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 55-465 WASHINGTON : 2010 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-...",,2009-05-20
11968,05/19/09,02:30PM,https://www.judiciary.senate.gov/meetings/the-discount-pricing-consumer-protection-act-do-we-need-to-restore-the-ban-on-vertical-price-fixing,The Discount Pricing Consumer Protection Act: Do We Need to Restore the Ban on Vertical Price Fixing?,,Judiciary,2021-09-07,,443.0,Congressional Hearings,CHRG-111shrg54718,CHRG-111shrg54718,https://www.govinfo.gov/app/details/CHRG-111shrg54718/CHRG-111shrg54718,https://www.govinfo.gov/content/pkg/CHRG-111shrg54718/pdf/CHRG-111shrg54718.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg54718/html/CHRG-111shrg54718.htm,,,," ON ANTITRUST, COMPETITION POLICY AND CONSUMER RIGHTS of the COMMITTEE ON THE JUDICIARY UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION MAY 19, 2009 Serial No. J-111-24 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 54-718 WASHINGTON : 2009 For sale by the Superintendent of Documents, U.S. ...",,2009-05-19
11971,05/12/09,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2009-05-12,Nominations,,Judiciary,2021-09-07,,43.0,Congressional Hearings,CHRG-115shrg27684,CHRG-115shrg27684,https://www.govinfo.gov/app/details/CHRG-115shrg27684/CHRG-115shrg27684,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/pdf/CHRG-115shrg27684.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/html/CHRG-115shrg27684.htm,,,," SESSION ON EXAMINING THE NOMINATIONS OF MITCHELL ZAIS, OF SOUTH CAROLINA, TO BE DEPUTY SECRETARY, AND JAMES BLEW, OF CALIFORNIA, TO BE ASSISTANT SECRETARY FOR PLANNING, EVALUATION, AND POLICY DEVELOPMENT, BOTH OF THE DEPARTMENT OF EDUCATION, AND KATE S. O'SCANNLAIN, OF MARYLAND, TO BE SOLICITOR, AND PRESTON RUTLEDGE, OF THE DISTRICT OF COLUMBIA...",,2017-11-15
11977,05/12/09,10:00AM,https://www.judiciary.senate.gov/meetings/helping-state-and-local-law-enforcement,Helping State and Local Law Enforcement,,Judiciary,2021-09-07,,476.0,Congressional Hearings,CHRG-111shrg54305,CHRG-111shrg54305,https://www.govinfo.gov/app/details/CHRG-111shrg54305/CHRG-111shrg54305,https://www.govinfo.gov/content/pkg/CHRG-111shrg54305/pdf/CHRG-111shrg54305.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg54305/html/CHRG-111shrg54305.htm,,,," FIRST SESSION MAY 12, 2009 Serial No. J-111-21 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 54-305 WASHINGTON : 2009 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; DC area (202) 512-1800 Fax: (202) 512-2104 Mail: ...",,2009-05-12
11980,05/05/09,02:30PM,https://www.judiciary.senate.gov/meetings/the-passport-issuance-process-closing-the-door-to-fraud,The Passport Issuance Process: Closing the Door to Fraud,,Judiciary,2021-09-07,,498.0,Congressional Hearings,CHRG-111shrg54246,CHRG-111shrg54246,https://www.govinfo.gov/app/details/CHRG-111shrg54246/CHRG-111shrg54246,https://www.govinfo.gov/content/pkg/CHRG-111shrg54246/pdf/CHRG-111shrg54246.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg54246/html/CHRG-111shrg54246.htm,,,," ON THE JUDICIARY UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION MAY 5, 2009 Serial No. J-111-19 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 54-246 PDF WASHINGTON : 2010 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: ...",,2009-05-05
11983,04/29/09,02:00PM,https://www.judiciary.senate.gov/meetings/nominations-2009-04-29,Nominations,,Judiciary,2021-09-07,,43.0,Congressional Hearings,CHRG-115shrg27684,CHRG-115shrg27684,https://www.govinfo.gov/app/details/CHRG-115shrg27684/CHRG-115shrg27684,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/pdf/CHRG-115shrg27684.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/html/CHRG-115shrg27684.htm,,,," SESSION ON EXAMINING THE NOMINATIONS OF MITCHELL ZAIS, OF SOUTH CAROLINA, TO BE DEPUTY SECRETARY, AND JAMES BLEW, OF CALIFORNIA, TO BE ASSISTANT SECRETARY FOR PLANNING, EVALUATION, AND POLICY DEVELOPMENT, BOTH OF THE DEPARTMENT OF EDUCATION, AND KATE S. O'SCANNLAIN, OF MARYLAND, TO BE SOLICITOR, AND PRESTON RUTLEDGE, OF THE DISTRICT OF COLUMBIA...",,2017-11-15
11989,04/29/09,10:00AM,https://www.judiciary.senate.gov/meetings/restoring-fairness-to-federal-sentencing-addressing-the-crack-powder-disparity,Restoring Fairness to Federal Sentencing: Addressing the Crack-Powder Disparity,,Judiciary,2021-09-07,,518.0,Congressional Hearings,CHRG-111shrg57626,CHRG-111shrg57626,https://www.govinfo.gov/app/details/CHRG-111shrg57626/CHRG-111shrg57626,https://www.govinfo.gov/content/pkg/CHRG-111shrg57626/pdf/CHRG-111shrg57626.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg57626/html/CHRG-111shrg57626.htm,,,," the COMMITTEE ON THE JUDICIARY UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION APRIL 29, 2009 Serial No. J-111-17 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 57-626 WASHINGTON : 2010 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov ...",,2009-04-29
11990,04/28/09,10:00AM,https://www.judiciary.senate.gov/meetings/the-victims-of-crime-act-25-years-of-protecting-and-supporting-victims,The Victims of Crime Act: 25 Years of Protecting and Supporting Victims,,Judiciary,2021-09-07,,525.0,Congressional Hearings,CHRG-111shrg56685,CHRG-111shrg56685,https://www.govinfo.gov/app/details/CHRG-111shrg56685/CHRG-111shrg56685,https://www.govinfo.gov/content/pkg/CHRG-111shrg56685/pdf/CHRG-111shrg56685.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg56685/html/CHRG-111shrg56685.htm,,,," ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION APRIL 28, 2009 Serial No. J-111-16 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 56-685 PDF WASHINGTON : 2010 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; DC area (202...",,2009-04-28
11992,04/21/09,02:30PM,https://www.judiciary.senate.gov/meetings/protecting-national-security-and-civil-liberties-strategies-for-terrorism-information-sharing,Protecting National Security and Civil Liberties: Strategies for Terrorism Information Sharing,,Judiciary,2021-09-07,,560.0,Congressional Hearings,CHRG-111shrg54241,CHRG-111shrg54241,https://www.govinfo.gov/app/details/CHRG-111shrg54241/CHRG-111shrg54241,https://www.govinfo.gov/content/pkg/CHRG-111shrg54241/pdf/CHRG-111shrg54241.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg54241/html/CHRG-111shrg54241.htm,,,,", TECHNOLOGY AND HOMELAND SECURITY of the COMMITTEE ON THE JUDICIARY UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION APRIL 21, 2009 Serial No. J-111-15 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 54-241 PDF WASHINGTON : 2010 For sale by the Superintendent of Documents, U.S. Government...",,2009-04-21
11994,04/01/09,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2009-04-01,Nominations,,Judiciary,2021-09-07,,43.0,Congressional Hearings,CHRG-115shrg27684,CHRG-115shrg27684,https://www.govinfo.gov/app/details/CHRG-115shrg27684/CHRG-115shrg27684,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/pdf/CHRG-115shrg27684.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/html/CHRG-115shrg27684.htm,,,," SESSION ON EXAMINING THE NOMINATIONS OF MITCHELL ZAIS, OF SOUTH CAROLINA, TO BE DEPUTY SECRETARY, AND JAMES BLEW, OF CALIFORNIA, TO BE ASSISTANT SECRETARY FOR PLANNING, EVALUATION, AND POLICY DEVELOPMENT, BOTH OF THE DEPARTMENT OF EDUCATION, AND KATE S. O'SCANNLAIN, OF MARYLAND, TO BE SOLICITOR, AND PRESTON RUTLEDGE, OF THE DISTRICT OF COLUMBIA...",,2017-11-15
12002,03/25/09,09:30AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-federal-bureau-of-investigation-2009-03-25,Oversight of the Federal Bureau of Investigation,,Judiciary,2021-09-07,,142.0,Congressional Hearings,CHRG-111shrg66825,CHRG-111shrg66825,https://www.govinfo.gov/app/details/CHRG-111shrg66825/CHRG-111shrg66825,https://www.govinfo.gov/content/pkg/CHRG-111shrg66825/pdf/CHRG-111shrg66825.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg66825/html/CHRG-111shrg66825.htm,,,," CONGRESS SECOND SESSION JULY 28, 2010 Serial No. J-111-103 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 66-825 WASHINGTON : 2011 For sale by the Superintendent of Documents, U.S. Government Printing Office, http://bookstore.gpo.gov. For more information, contact the GPO Customer Contact Center, U.S. ...",,2010-07-28
12013,03/24/09,10:00AM,https://www.judiciary.senate.gov/meetings/abusive-credit-card-practices-and-bankruptcy,Abusive Credit Card Practices and Bankruptcy,,Judiciary,2021-09-07,,605.0,Congressional Hearings,CHRG-111shrg55466,CHRG-111shrg55466,https://www.govinfo.gov/app/details/CHRG-111shrg55466/CHRG-111shrg55466,https://www.govinfo.gov/content/pkg/CHRG-111shrg55466/pdf/CHRG-111shrg55466.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg55466/html/CHRG-111shrg55466.htm,,,," ON THE JUDICIARY UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION MARCH 24, 2009 Serial No. J-111-11 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 55-466 PDF WASHINGTON : 2010 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: ...",,2009-03-24
12016,03/17/09,10:30AM,https://www.judiciary.senate.gov/meetings/law-enforcement-responses-to-mexican-drug-cartels,Law Enforcement Responses to Mexican Drug Cartels,,Judiciary,2021-09-07,,625.0,Congressional Hearings,CHRG-111shrg56913,CHRG-111shrg56913,https://www.govinfo.gov/app/details/CHRG-111shrg56913/CHRG-111shrg56913,https://www.govinfo.gov/content/pkg/CHRG-111shrg56913/pdf/CHRG-111shrg56913.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg56913/html/CHRG-111shrg56913.htm,,,," and the SENATE CAUCUS ON INTERNATIONAL NARCOTICS CONTROL UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION MARCH 17, 2009 Serial No. J-111-12 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 56-913 WASHINGTON : 2009 For sale by the Superintendent of Documents, U.S. Government Printing Office ...",,2009-03-17
12018,03/11/09,10:00AM,https://www.judiciary.senate.gov/meetings/sj-res-7-and-hj-res-21-a-constitutional-amendment-concerning-senate-vacancies,S.J. Res. 7 and H.J. Res. 21: A Constitutional Amendment Concerning Senate Vacancies,,Judiciary,2021-09-07,,634.0,Congressional Hearings,CHRG-111shrg54105,CHRG-111shrg54105,https://www.govinfo.gov/app/details/CHRG-111shrg54105/CHRG-111shrg54105,https://www.govinfo.gov/content/pkg/CHRG-111shrg54105/pdf/CHRG-111shrg54105.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg54105/html/CHRG-111shrg54105.htm,,,," of the COMMITTEE ON THE JUDICIARY UNITED STATES SENATE and HOUSE OF REPRESENTATIVES, COMMITTEE ON THE JUDICIARY SUBCOMMITTEE ON THE CONSTITUTION, CIVIL RIGHTS, AND CIVIL LIBERTIES, ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION MARCH 11, 2009 Senate Serial No. J-111-10 House Serial No. J-111-34 Printed for the use of the Committee on the ...",,2009-03-11
12019,03/10/09,02:30PM,https://www.judiciary.senate.gov/meetings/executive-nominations-2009-03-10,Executive Nominations,,Judiciary,2021-09-07,,693.0,Congressional Hearings,CHRG-111shrg55828,CHRG-111shrg55828,https://www.govinfo.gov/app/details/CHRG-111shrg55828/CHRG-111shrg55828,https://www.govinfo.gov/content/pkg/CHRG-111shrg55828/pdf/CHRG-111shrg55828.pdf,https://www.govinfo.gov/content/pkg/CHRG-111shrg55828/html/CHRG-111shrg55828.htm,,,," NOMINEE TO BE SOLICITOR GENERAL OF THE UNITED STATES HEARING before the COMMITTEE ON THE JUDICIARY UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS FIRST SESSION FEBRUARY 10, 2009 Serial No. J-111-81 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 55-828 PDF WASHINGTON : 2009 For sale by the ...",,2009-02-10
